Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
FOXD4	9p24.3	-0.20365913856338225	0.000003241320307191149	0.000013055176740533981
NOM1	7q36.3	0.20365833425567104	0.000003241615731516944	0.000013055176740533981
SLC40A1	2q32.2	0.20364928106581362	0.0000032449427683652844	0.000013065965878372778
FXYD7	19q13.12	-0.2036073505930327	0.0000032603948011623947	0.000013125563016420736
TRA2B	3q27.2	0.2035069603920523	0.0000032976765703903057	0.000013273000067007179
HSD17B3	9q22.32	-0.20349853919948088	0.000003300822401191747	0.000013283010065953455
TMEM217	6p21.2	0.2034821290694155	0.0000033069608353863586	0.00001330505635646066
ATP6V0A1	17q21.2	-0.20345270712123717	0.0000033179938585304533	0.000013346782558226748
TIPIN	15q22.31	0.2034184159604433	0.000003330897220327975	0.000013396014135055317
FBXO3	11p13	0.20337953417410798	0.0000033455860271232577	0.000013452405243883527
A2ML1	12p13.31	0.20335065590707485	0.0000033565357556575404	0.000013493742247220671
TIMM44	19p13.2	-0.20334807527425466	0.0000033575159164282647	0.000013494991704766797
NOP56	20p13	-0.2032981565083875	0.000003376529703878858	0.000013568709459816954
AKIRIN2	6q15	-0.20328489237145994	0.0000033815992285699732	0.000013586373464965969
GAS2L3	12q23.1	0.20325809759390995	0.0000033918623438527898	0.00001362489275043158
FEZF2	3p14.2	-0.20324434129575789	0.000003397142936614944	0.000013643386204201972
CLIC4	1p36.11	0.20316674924996297	0.0000034270755046574935	0.000013760461579186298
SEC14L5	16p13.3	-0.20316524251078288	0.0000034276592456065464	0.000013760461579186298
PHC1	12p13.31	0.20313404871401824	0.000003439765726054457	0.000013806314314748936
PDGFA	7p22.3	-0.20308093972859215	0.0000034604717204319166	0.000013886658112187077
CEP152	15q21.1	0.20306967733352463	0.0000034648779628778446	0.00001390157305663288
C11ORF80	11q13.2	-0.20303366749652058	0.000003479002291538312	0.00001395546462389652
RIPOR1	16q22.1	-0.20302509582979836	0.0000034823725037037753	0.000013966204902958387
CARHSP1	16p13.2	-0.20301793356118947	0.0000034851909615054477	0.000013974728515296605
PHACTR4	1p35.3	0.20299999491885756	0.0000034922596551381853	0.000014000287712714445
RPL7A	9q34.2	-0.20296058292634495	0.000003507838057521157	0.00001405994494586164
HENMT1	1p13.3	-0.20295855495307746	0.0000035086414503453234	0.000014060369763548415
BRF2	8p11.23	-0.20286275988663346	0.000003546792247138144	0.000014210428953607336
TMEM161B	5q14.3	0.20285851823721476	0.0000035484906377543745	0.000014214408851135695
INTS12	4q24	0.20284252368419953	0.0000035549019818870814	0.000014237262387132588
SPDL1	5q35.1	0.20278040119375929	0.000003579908691641646	0.000014334565865379787
METTL21EP	13q33.1	-0.20268770818410478	0.0000036175341023403035	0.000014482348101128446
E2F6	2p25.1	0.20267303444285592	0.0000036235249322189304	0.00001450345168919314
CLIC3	9q34.3	-0.2025582884349934	0.0000036707002852156698	0.000014689358564952982
AGAP4	10q11.22	-0.20252669753792119	0.0000036837909171724184	0.000014738818948424911
TARDBP	1p36.22	0.20246603758733323	0.000003709052393845664	0.000014836945498476674
RALGDS	9q34.13-q34.2	-0.20243930188636342	0.0000037202388137288774	0.000014878741266333645
TMEM25	11q23.3	-0.2024238375395256	0.0000037267239269389136	0.000014901721755457246
CLASP1	2q14.2-q14.3	0.20235499910417273	0.0000037557232810574966	0.00001501470098540555
ULK4	3p22.1	0.20233706046184086	0.0000037633155896524802	0.00001504207089670572
AJUBA	14q11.2	0.20232795858913039	0.00000376717345249814	0.000015054506239011892
PSPN	19p13.3	-0.2023252099481042	0.0000037683392172080324	0.000015056180530743388
ZNF461	19q13.12	0.20229279718411067	0.0000037821122821067686	0.00001510821591431634
GDE1	16p12.3	-0.2022303654039754	0.000003808776950065073	0.000015211717925963142
KNL1	15q15.1	0.20221741060116358	0.000003814332422492481	0.000015230888486803507
LOC727896	18p11.31	0.20219647192406917	0.000003823328037624418	0.000015263785458721958
RANGRF	17p13.1	-0.20214910237198802	0.000003843753692196892	0.00001534229225665839
KIF18A	11p14.1	0.20212568939783607	0.0000038538877908905675	0.000015379697496465702
UBE2E2	3p24.3	-0.2021073044516773	0.000003861863445648032	0.000015408475940571932
ZBTB1	14q23.3	0.20206020446959408	0.0000038823681338474164	0.000015487222783240555
MVB12B	9q33.3	-0.20205534871009365	0.000003884487965343848	0.000015492613623995515
C15ORF61	15q23	-0.20205172117075765	0.00000388607232658098	0.000015495867123457107
AGAP2-AS1	12q14.1	-0.20204341460731298	0.000003889702621267273	0.000015507275963490113
DUS3L	19p13.3	-0.2020286616652468	0.0000038961582281776725	0.000015529941881828797
OAZ2	15q22.31	-0.20202282493409407	0.0000038987150965379855	0.000015537061684384726
CRHBP	5q13.3	-0.20200877447039567	0.000003904876692730499	0.00001555854130477067
EFR3A	8q24.22	0.2020004679069518	0.000003908523773480275	0.000015569995612949183
POLR2F	22q13.1	-0.2019950377560936	0.0000039109096955347635	0.000015576422436127296
ZEB1	10p11.22	0.2019585816189451	0.000003926964021437408	0.00001563727466644274
ZNF598	16p13.3	-0.20193525254714412	0.000003937270558358297	0.00001567521953535972
SERPINF2	17p13.3	-0.20192668088061047	0.000003941063919814769	0.00001568722402515016
SLC25A53	Xq22.2	0.201881220160852	0.000003961240857590903	0.000015764424976290995
CLEC12B	12p13.2	-0.2018325339015994	0.000003982958851834679	0.00001584772713870909
TCEANC2	1p32.3	0.20182108148363173	0.0000039880840589944315	0.000015864988696406222
ZNF317	19p13.2	0.20181816534965694	0.000003989390098970335	0.000015867053419873924
DCP1B	12p13.33	0.20180046100104687	0.000003997328068820928	0.000015895489387672334
CNST	1q44	0.20179439889740103	0.000004000049557264148	0.0000159031747434436
TMEM39B	1p35.2	-0.20178962258377853	0.000004002195057005039	0.00001590856753633253
DPP3	11q13.2	-0.2017234351793125	0.000004032039595175657	0.000016024039085025907
RPL13AP6	10q25.2	-0.201703335984438	0.00000404114453145445	0.000016057058513727465
RTF1	15q15.1	0.20169039011665624	0.0000040470194091718104	0.00001607723316419958
ENPP6	4q35.1	-0.20167527478487496	0.000004053889124137245	0.000016101351188284278
RNF217	6q22.31	0.20164169506031215	0.000004069190553617919	0.000016158942436771886
RPS7	2p25.3	-0.20161898456238433	0.000004079570418797129	0.000016196971093613415
COLEC11	2p25.3	-0.20159049934092071	0.0000040926254001742595	0.000016245603601676167
TNFRSF19	13q12.12	0.2015676429308827	0.000004103129513307745	0.00001628409333027509
MBD2	18q21.2	0.20155332736409545	0.0000041097216284454	0.0000163070454145026
ZNF223	19q13.31	0.20150009027864968	0.000004134325453929782	0.000016398793455559842
PDHB	3p14.3	-0.20149977654018855	0.000004134470866257163	0.000016398793455559842
PHLDA3	1q32.1	-0.2014973906123905	0.000004135576862253004	0.000016399953800134305
DLD	7q31.1	0.2014690290327434	0.000004148745533880785	0.00001644893976569725
HIKESHI	11q14.2	-0.2014471758288713	0.000004158919596183594	0.000016486035780310153
FAM74A1	9p12	0.20135401329611424	0.000004202560764827942	0.000016655755372458453
RACK1	5q35.3	-0.2013370032437571	0.000004210576066891509	0.000016684092790234685
AUTS2	7q11.22	0.20133532870541362	0.000004211365914860588	0.000016684092790234685
FAM106C	17p11.2	0.20131387991426855	0.000004221495430199322	0.000016720937007514445
CYP26A1	10q23.33	-0.2012830099117911	0.000004236115124217282	0.000016775548422578002
NPAS1	19q13.32	-0.20124624961974272	0.000004253587495475394	0.000016841433129669958
SEPTIN12	16p13.3	-0.20113242075380097	0.000004308128743467937	0.000017054031729247413
NR1H3	11p11.2	-0.2011205023880268	0.000004313877928546908	0.000017073437950026346
KLF2	19p13.11	-0.201088212879911	0.000004329490603281048	0.00001713186654617256
C12ORF29	12q21.32	0.2010748162890827	0.0000043359839757508545	0.000017154194061050428
HMBS	11q23.3	-0.20106774687338536	0.000004339414294375884	0.00001716439701567828
USP39	2p11.2	0.20099202463832905	0.000004376320255329253	0.000017306981692368197
MVP	16p11.2	-0.20098892288836012	0.000004377838379634027	0.000017309590031732033
SOGA1	20q11.23	0.2009830906204099	0.000004380694294444923	0.000017317485817706685
CIAO1	2q11.2	0.20093860636360558	0.000004402535747273301	0.00001740041623226368
IL3RA	Xp22.33 and Yp11.2	-0.20092494467629943	0.000004409264391887524	0.000017423594552105915
FITM1	14q12	-0.20086540703656702	0.000004438702692083261	0.00001753648539586334
AK4	1p31.3	0.2008393649994418	0.000004451638076615226	0.00001758414483985885
RPSAP9	9q21.13	-0.200828456025405	0.0000044570673862955985	0.000017602142130285126
KLC1	14q32.33	-0.2008217312071181	0.000004460417425727014	0.00001761192238936199
QARS	3p21.31	-0.20081519199759812	0.000004463677308677648	0.000017621342905864513
EXOSC7	3p21.31	-0.20080458787405245	0.0000044689684434153594	0.00001763877697488196
SFXN1	5q35.2	0.20078281410829246	0.000004479851676346435	0.000017678271608303088
SEC14L1	17q25.2-q25.3	0.2007738403512489	0.00000448434441373188	0.000017692537715312807
ZNF70	22q11.23	0.20073619127718056	0.000004503240481317145	0.00001776361403714243
LAMB2P1	3p21.31	-0.2006924095173866	0.000004525310194470075	0.000017847178957494362
SHISA2	13q12.13	-0.2006861751611221	0.000004528461228397351	0.00001785611320667299
TRIM25	17q22	0.20068216329785454	0.00000453049005467233	0.000017860619865516004
LRRIQ3	1p31.1	0.2006779875355287	0.000004532602687928211	0.000017865455091167285
INO80	15q15.1	0.20067221306511993	0.000004535525702073997	0.000017873481954557047
CHTF18	16p13.3	-0.20066028342613063	0.000004541570141525292	0.00001789380410851894
S100B	21q22.3	-0.20062219694906094	0.000004560919111163968	0.000017966527979714098
LOC143188	10q25.2	-0.2006199038210393	0.000004562086592320033	0.000017967616289854306
VPS33B	15q26.1	-0.20057191572991398	0.000004586583959364973	0.000018060570157179146
ZNF43	19p12	0.2005530050429235	0.000004596272116776037	0.000018095184953392244
RNF152	18q21.33	0.20053670563321335	0.000004604638168389206	0.000018122929224456333
DUSP8	11p15.5	-0.2005357733421611	0.000004605117127964377	0.000018122929224456333
TMEM229B	14q24.1	-0.20045809813718696	0.000004645189922365204	0.000018277063627011098
C16ORF74	16q24.1	-0.2004128627317357	0.000004668680185068839	0.000018365904626570313
PPAN	19p13.2	-0.2004071983441664	0.000004671629621223278	0.00001837112320801821
GOLGA6A	15q24.1	0.2004068151590831	0.000004671829209241078	0.00001837112320801821
PAXIP1-AS2	7q36.2	0.2003818368153517	0.000004684857157888344	0.00001841876075666671
LOC399815	10q26.13	-0.20037455971296442	0.000004688659196527598	0.00001843011465416122
CAPNS1	19q13.12	-0.20036699104238748	0.0000046926166959471114	0.000018442075089081814
NBPF11	1q21.2	0.20035462841735596	0.000004699087715860634	0.0000184639071213148
NDOR1	9q34.3	-0.2003328811116481	0.000004710491685277074	0.000018505109677878233
TAS2R10	12p13.2	0.20031506418721148	0.000004719854313211223	0.000018538278357422847
PSIP1	9p22.3	0.20030089200561751	0.000004727314350967287	0.000018563962724941855
URGCP	7p13	-0.2002642768682059	0.000004746640211503191	0.00001863622459671194
VWA5B2	3q27.1	-0.2002257794638337	0.0000047670409136177936	0.00001871267754272748
GPR158-AS1	10p12.1	-0.2001984429301613	0.000004781578013066648	0.000018766088051671538
BORA	13q21.33	0.200154555100683	0.0000048050053897043025	0.000018850878944841386
KIAA1671	22q11.23	0.20015446673298715	0.000004805052670876438	0.000018850878944841386
CT55	Xq26.3	-0.20007966365154592	0.000004845235863563896	0.000019004824950449748
SLC4A4	4q13.3	0.20005611348709793	0.000004857952968334495	0.000019050999765530395
HSPD1	2q33.1	0.20003402156304323	0.000004869911592176657	0.00001909418273237526
P3H3	12p13.31	-0.19998020563604776	0.000004899160559792201	0.000019205128533146135
MTMR6	13q12.13	0.19997318923978352	0.0000049029863110364465	0.000019216389388959136
CSRNP2	12q13.12	0.19992188295654487	0.0000049310483364084	0.000019322617203173907
SCAMP4	19p13.3	-0.19987734563765172	0.0000049555323594835935	0.000019414785833569516
SLC6A13	12p13.33	-0.1998510120641789	0.000004970063588173285	0.00001946793316517614
WNT3	17q21.31-q21.32	0.19984156555045332	0.0000049752862132630345	0.0000194846047679868
MASP2	1p36.22	0.1997879661266291	0.000005005018698001484	0.000019597238681376562
APOE	19q13.32	-0.1997747993396021	0.000005012348447127798	0.000019622127581076416
EIF3CL	16p12.1	-0.19974762185960562	0.000005027510159699605	0.00001967766110069962
CTSF	11q13.2	-0.19973202937368817	0.000005036228619913077	0.000019705005189103347
SDR39U1	14q12	-0.1997316317190463	0.0000050364511551733325	0.000019705005189103347
UBE2J1	6q15	0.19972067853668782	0.000005042584460990804	0.000019725173713239348
PKP4	2q24.1	-0.1996679141976181	0.000005072230255619968	0.00001983729082125202
AP5S1	20p13	-0.19964463813073333	0.000005085360810147174	0.000019884786519274082
RPAIN	17p13.2	-0.1996251442326494	0.000005096382724224977	0.000019921332636917673
MSLN	16p13.3	-0.19962461303201082	0.000005096683385805334	0.000019921332636917673
JAK1	1p31.3	0.19954154839202837	0.000005143907241595034	0.000020102018588446884
DDAH2	6p21.33	-0.1994308236686688	0.000005207506303959562	0.000020344268470772608
ZNF879	5q35.3	0.19943011672709926	0.000005207914765024425	0.000020344268470772608
RPS6KA6	Xq21.1	0.19942739495145662	0.000005209487654954724	0.000020346470478795464
RCVRN	17p13.1	-0.19941072994565517	0.000005219128107578657	0.00002037934692447889
CRYGS	3q27.3	-0.19940935031848805	0.000005219926963841525	0.00002037934692447889
AGAP7P	10q11.22	-0.19934038373540416	0.0000052600103324461605	0.000020529406635696343
ASMTL-AS1	Xp22.33 and Yp11.2	-0.19933971657386984	0.0000052603995178814194	0.000020529406635696343
ST3GAL4	11q24.2	-0.1993376443367611	0.000005261608522624919	0.000020530150846650084
POC1B	12q21.33	0.1993254893747788	0.000005268705431964018	0.0000205538642054618
CALCOCO2	17q21.32	0.19931586610243332	0.000005274330645983972	0.000020571828236348008
CDK5RAP3	17q21.32	-0.19930030458135717	0.0000052834391541406876	0.00002060336881753006
KIAA0753	17p13.1	0.19927609183259373	0.000005297641286266698	0.000020654756521450955
HIP1	7q11.23	0.19926080422114822	0.000005306627087513269	0.0000206857905474391
HYI	1p34.2	-0.19923111267521967	0.00000532412086861799	0.00002074997116416147
TRIM54	2p23.3	-0.19922272680539094	0.0000053290716497229065	0.000020765251938551125
SNX12	Xq13.1	0.19912595511672204	0.0000053865218301135225	0.000020985056351095407
PARP8	5q11.1	0.1991164599882446	0.00000539219051878747	0.00002100308211925699
GRAMD1B	11q24.1	0.19911367200694777	0.000005393856053322689	0.0000210055112789335
CCDC144B	17p11.2	0.19910759223058858	0.000005397489803028404	0.000021015602919825347
IMMP1L	11p13	-0.1990623303754459	0.0000054246153750115265	0.00002111714048573226
SAR1B	5q31.1	0.19905667484288797	0.000005428013884873674	0.000021126291106744817
C2ORF27A	2q21.2	-0.1990461590870378	0.000005434338392659142	0.000021146824229762777
IARS	9q22.31	0.19901947204278042	0.000005450420417054149	0.000021205311854154518
APEH	3p21.31	-0.1989734324730517	0.000005478271414720138	0.000021309556240048754
MRPS12	19q13.2	-0.19896114936327775	0.000005485724835758826	0.00002133443256437764
SKA2	17q22	0.19894577338413624	0.000005495068660319475	0.000021366649809199794
DPY30	2p22.3	-0.19894250817439843	0.000005497054849328548	0.000021370251218147485
ABCD2	12q12	0.19893561109907132	0.000005501252512504266	0.00002138244686805446
GALNT6	12q13.13	-0.19892350472468937	0.000005508628032649671	0.000021406987233278723
ATXN7L3B	12q21.1	0.19888727396924072	0.000005530757189164878	0.000021488840950231853
PUS10	2p16.1-p15	0.1988761396395173	0.000005537574884321471	0.000021511184439846853
EXT2	11p11.2	0.19883347122008682	0.000005563775657504557	0.000021605514339533967
JMJD1C-AS1	10q21.3	-0.19883310457145967	0.000005564001311981566	0.000021605514339533967
EXOC3	5p15.33	-0.19876983330096845	0.0000056030728098596585	0.000021753042734369456
ZCCHC8	12q24.31	0.1987503040401049	0.000005615185382031769	0.00002179587071373556
PARP14	3q21.1	0.1987085061197946	0.000005641193613805466	0.000021892609133384412
COPS7A	12p13.31	-0.1986631734916353	0.000005669531230071486	0.000021998348562253894
MMS22L	6q16.1	0.1986583132683436	0.000005672577427030287	0.000022005932943305292
PIP5K1C	19p13.3	-0.1986160337135143	0.000005699142569637205	0.00002210473515707112
FYCO1	3p21.31	0.19857445232463403	0.000005725384819493675	0.00002220224722943104
PPIAL4D	1q21.1	-0.19855976189705546	0.000005734683569046554	0.000022234029891451457
TONSL	8q24.3	-0.19854334689556605	0.000005745090989897658	0.00002227009795180286
C9ORF129	9q22.31	0.19852010619146027	0.000005759856866489535	0.000022323043884139852
ZNF518A	10q24.1	0.19849974182272376	0.0000057728250419966746	0.000022369003588640197
SLC25A42	19p13.11	-0.19845330021312088	0.000005802503702409776	0.000022479093372377863
SMCO4	11q21	-0.198451797962285	0.000005803466147672574	0.000022479093372377863
GABARAP	17p13.1	-0.19843332911377606	0.000005815311019580336	0.000022520646459039407
P4HA1	10q22.1	0.19837447622809545	0.0000058532100101717036	0.000022663062610922167
SYNE2	14q23.2	0.19835667451938885	0.000005864719977219765	0.000022703267945608232
NR2E3	15q23	-0.19835228680836964	0.000005867560235003237	0.000022709902456882368
ZNF227	19q13.31	0.19819986166037143	0.000005967047105046523	0.000023088118734890643
KCNT2	1q31.3	0.19819906635110543	0.000005967570394698435	0.000023088118734890643
NARS2	11q14.1	0.1981626588602643	0.000005991572372989309	0.000023176533118157607
PPIL2	22q11.21	-0.19810115932013347	0.000006032325880421688	0.000023329699227926654
SLF1	5q15	0.19803170230937286	0.000006078670545924478	0.00002350442594483763
RBM10	Xp11.3	-0.19802008195706355	0.000006086457236264381	0.000023530021925278274
RANBP1	22q11.21	-0.19796047357132082	0.000006126550119504012	0.00002368047871152615
RPL39	Xq24	-0.19791248991227536	0.000006159007095564575	0.000023801368996296224
ACTN2	1q43	-0.19789773250700718	0.000006169022202132726	0.0000238355033762357
LINC01119	2p21	-0.19778886787480504	0.000006243384701070124	0.00002411819868907353
TCTN2	12q24.31	0.19777702223397503	0.0000062515275350338	0.00002414502809076943
LINC00242	6q27	-0.19776199972561812	0.000006261868758706793	0.000024180336342518224
CHKA	11q13.2	-0.19775153252232883	0.000006269083837769556	0.000024203561710699352
CLRN3	10q26.2	-0.1977338850799165	0.00000628126624209895	0.000024245952270143005
JAGN1	3p25.3	-0.19772541549938477	0.0000062871209911253625	0.000024263906259969075
PPM1A	14q23.1	0.1976826984526467	0.000006316729348885902	0.00002437350821107917
BCOR	Xp11.4	0.19765198194382833	0.0000063381019720568904	0.00002445129618420187
TTC27	2p22.3	0.1976377547447375	0.0000063480246531726545	0.000024484890957071722
MAN2A1	5q21.3	0.19762485306109015	0.000006357035672601022	0.0000245149571911456
EMP1	12p13.1	0.19761628139455725	0.000006363029191181614	0.000024533377610138173
CMTM4	16q21-q22.1	0.19759560335364215	0.000006377509978673188	0.000024582673944126356
GLI2	2q14.2	0.1975945429412881	0.00000637825342997495	0.000024582673944126356
MRPL22	5q33.2	-0.1975827900376911	0.000006386498886840819	0.000024608260533961666
RAD17	5q13.2	0.19758160143874964	0.00000638733333536141	0.000024608260533961666
CCDC66	3p14.3	0.19756618564003695	0.0000063981653281462525	0.0000246452829921201
HNF4G	8q21.13	0.19754275947130503	0.000006414659404780566	0.00002470409708878338
TYW1	7q11.21	0.19749354302752442	0.000006449444323560021	0.00002483027431997533
SLC17A5	6q13	0.1974929200906389	0.000006449885750394861	0.00002483027431997533
GDPD1	17q22	0.19747957656851026	0.000006459348188579474	0.000024861954721258263
MRPL46	15q25.3	-0.19743863122671193	0.000006488466942376356	0.000024968401581344616
ZNF33A	10p11.1	0.19743720861994202	0.0000064894808931226516	0.000024968401581344616
CBX1	17q21.32	0.1974233747137163	0.000006499348775481606	0.00002500159714987305
RPL3	22q13.1	-0.19731574721880937	0.000006576611043094028	0.000025293982304429357
RASSF3	12q14.2	0.1972393041926111	0.0000066320182675662446	0.000025502216344154692
ANKRD20A3	9q21.11	0.1971705547348409	0.0000066822291069569495	0.00002569039302543079
EBPL	13q14.2	-0.1971680891509919	0.000006684036552281372	0.000025692442503440368
RASEF	9q21.32	0.1971413867260743	0.000006703641191816621	0.000025762887927604823
KEL	7q34	-0.19709477443931533	0.000006737994942520775	0.00002588997828019084
TMEM44	3q29	-0.1970375657049736	0.000006780387925906254	0.00002604790414904649
DDB1	11q12.2	0.19702881295010938	0.000006786896313172533	0.000026067939906624393
ALG12	22q13.33	-0.197011581249347	0.000006799726904709184	0.000026112246500160355
ECH1	19q13.2	-0.19700804654149853	0.000006802361678857872	0.000026117389793839947
UBE2J2	1p36.33	-0.19700159569967454	0.000006807172651924349	0.000026130884964860397
RPS26	12q13.2	-0.1969795964949747	0.000006823603854027657	0.00002618897340587314
ZNF528	19q13.41	0.19693372930898034	0.000006857983780349315	0.000026315913779143994
IER5L	9q34.11	-0.1969216229345986	0.000006867085679626054	0.00002634582576345212
CYLD	16q12.1	0.19691266231379206	0.000006873829934586152	0.000026366682897867467
HGH1	8q24.3	-0.19690077250820845	0.000006882788607335783	0.000026396024560109706
LYPLA2P1	6p21.32	-0.19689087097631522	0.00000689025766214294	0.000026419643348509664
IFIT5	10q23.31	0.1968863642238081	0.000006893659814754191	0.000026427662202939577
PDCD10	3q26.1	0.196842975684966	0.000006926495934482219	0.00002654370573766548
HAR1A	20q13.33	-0.1968428873172695	0.000006926562962445221	0.00002654370573766548
KRTAP5-7	11q13.4	-0.1968393746453149	0.000006929227867532301	0.00002654887172887091
NEBL	10p12.31	0.19681399108060657	0.000006948514311576642	0.000026615483974767206
ARL1	12q23.2	0.1968130190359484	0.0000069492538883574506	0.000026615483974767206
GRAP	17p11.2	-0.19672509317821277	0.000007016463373992067	0.000026865712173458025
RASSF9	12q21.31	0.19672406477635535	0.000007017253127594363	0.000026865712173458025
CBLB	3q13.11	0.19670901025750154	0.000007028823841892771	0.000026904901742244194
COMMD6	13q22.2	-0.19670662432970348	0.000007030659305502053	0.000026906818955623934
TFAP2E	1p34.3	-0.19665872903835402	0.000007067601363518305	0.00002704306530459149
ECM1	1q21.2	-0.19663760915895842	0.000007083950053687575	0.000027096907798651212
SGF29	16p11.2	-0.19663707895278112	0.0000070843609447294555	0.000027096907798651212
CEP57	11q21	0.19662338630365658	0.000007094980139371212	0.00002713237757774336
ALDH6A1	14q24.3	0.1965609987087492	0.000007143556636777061	0.00002731296137949219
RPSAP58	19p12	-0.1965083315606405	0.000007184811273464638	0.000027465487312157863
ZNF20	19p13.2	0.19646449684206985	0.000007219320522974738	0.00002759217460923103
ZNF788P	19p13.2	0.19645486476318244	0.000007226924609431223	0.000027616002094530496
RUNDC1	17q21.31	0.19644943448981084	0.000007231214928156213	0.000027627160160423994
MTMR12	5p13.3	0.1964419232354668	0.000007237153379345237	0.000027644609564414425
PRSS27	16p13.3	-0.19643789816550886	0.000007240337541644523	0.000027651533467909685
EEF1A2	20q13.33	-0.1963907981834258	0.000007277696924006966	0.000027788948425171297
CD84	1q23.3	0.19638717510788045	0.000007280578323277499	0.000027794686532020007
PKNOX2	11q24.2	-0.1963651715515224	0.000007298100930044444	0.000027856306863049228
MRPS7	17q25.1	-0.1962979765917498	0.0000073518611090292965	0.000028053482460997213
NCKAP5	2q21.2	0.19629712842543592	0.000007352542102272174	0.000028053482460997213
ANKRD9	14q32.31	-0.19628219428477506	0.000007364542589951721	0.00002809395329347524
KAT2A	17q21.2	-0.19627654308834377	0.000007369088537614386	0.000028105976921461145
ITM2C	2q37.1	-0.19622997331140887	0.000007406652301981339	0.000028243903359229387
GRSF1	4q13.3	0.1961649346855567	0.000007459418910020852	0.000028439739910160817
SH3BGRL3	1p36.11	-0.1961452243556397	0.000007475480772958429	0.00002849558855428529
RAMP2	17q21.2	-0.19613806657224583	0.000007481321776997021	0.0000285124628253378
SHROOM1	5q31.1	-0.19608783386890422	0.000007522436025855163	0.000028663737047300308
TMEM132E	17q12	-0.19603971332635672	0.0000075620234747112375	0.000028809137428883833
PPFIA1	11q13.3	0.19603216221905792	0.000007568253563786952	0.00002882742491961246
FAM45BP	Xq26.1	0.1960133797528842	0.000007583771387511091	0.00002888107573547622
CARTPT	5q13.2	-0.19595892171448395	0.000007628935553031276	0.00002904493742394941
DPF3	14q24.2	0.19595802604938437	0.000007629680501822136	0.00002904493742394941
PSMD7	16q23.1	-0.19591861405513006	0.000007662529269412364	0.000029164480385241203
CELF5	19p13.3	-0.19589996414259714	0.000007678120390315584	0.000029218306000217532
KHDC4	1q22	0.19582427288298065	0.000007741708440704889	0.00002945472426364432
PTF1A	10p12.2	-0.19581608305641304	0.00000774861871431704	0.00002947545318855582
SAMD4B	19q13.2	0.19573890968843574	0.000007814024153505524	0.00002971864571945385
SMARCA4	19p13.2	-0.19567192697470326	0.000007871219185812803	0.000029930526217497538
APOD	3q29	-0.19565761140791604	0.000007883494576071006	0.000029971550848230726
KPNA6	1p35.2	0.19562871949306807	0.000007908324573548496	0.00003006028124572233
AK5	1p31.1	-0.19559054032648776	0.0000079412504846833	0.00003017974571568332
DNMT3A	2p23.3	0.19552479476050258	0.000007998256264193155	0.00003039066048669397
DCLRE1A	10q25.3	0.19551124327679206	0.000008010054686510733	0.000030427428674876976
ABCB9	12q24.31	-0.19551021409062658	0.000008010951411450175	0.000030427428674876976
CX3CL1	16q21	-0.19550455855806934	0.000008015880757511905	0.000030440416641966004
TACC1	8p11.22	0.1954972240392833	0.000008022277809163681	0.000030453940340832308
BOLA1	1q21.2	-0.19549701175785295	0.00000802246303011559	0.000030453940340832308
NAPG	18p11.22	0.19549209871290257	0.00000802675092591956	0.00003046448144154071
MATN4	20q13.12	-0.19545870888934075	0.000008055950060297343	0.0000305695481207707
UBE2K	4p14	0.19544372171695176	0.000008069089117020768	0.00003061364427705226
PYCR1	17q25.3	-0.19540673551835744	0.000008101601886740954	0.00003073121272598013
PDE9A	21q22.3	-0.195380578680277	0.000008124670425935039	0.00003081291957435597
TIMMDC1	3q13.33	-0.19537617324417347	0.000008128561873563317	0.000030821879994905025
ARFIP2	11p15.4	-0.19535275148740563	0.000008149280827346293	0.00003089463158332618
MFSD14A	1p21.2	0.19533608986058212	0.000008164050378662564	0.00003094480535518255
PNO1	2p14	0.19533260365177796	0.000008167143923336338	0.000030944924463161615
RIBC1	Xp11.22	0.19533259502123207	0.000008167151583179551	0.000030944924463161615
WWTR1	3q25.1	0.1953259717591416	0.000008173031926665728	0.00003095569972084128
TOMM40L	1q23.3	-0.19532433695672557	0.00000817448397722302	0.00003095569972084128
EHBP1	2p15	0.19532420440517878	0.000008174601721827238	0.00003095569972084128
ALYREF	17q25.3	-0.1953174485912075	0.00000818060500481476	0.00003097261549334655
ICA1	7p21.3	-0.19530737035867726	0.00000818956843183037	0.00003100073022045289
HGC6.3	6q27	-0.19529609021669167	0.000008199611919953157	0.000031032922079627486
FOXN2	2p16.3	0.19527630479874136	0.000008217256600668786	0.00003109386455069133
EPHA10	1p34.3	-0.19525226878537114	0.000008238740657299118	0.00003116930951244277
ABHD8	19p13.11	-0.1952497546194714	0.000008240990978702298	0.000031171973568783686
CEP170B	14q32.33	-0.19521188474819995	0.000008274957611528798	0.00003129458270606492
IPO13	1p34.1	-0.19520172246313466	0.000008284095153234937	0.00003132326376301004
ADORA1	1q32.1	-0.19517918870059944	0.000008304390972371925	0.00003139411708119077
FAM114A1	4p14	0.1951574502473304	0.000008324015370863711	0.00003146240605399011
SNRPC	6p21.31	-0.19514446450710304	0.000008335759331264682	0.00003150088919918037
ALDOA	16p11.2	-0.19514119490227097	0.000008338718762930378	0.000031506167349969893
NAXE	1q22	-0.19512529733798753	0.000008353122470476663	0.00003155467530958966
TSN	2q14.3	0.1951205125503115	0.000008357462282904183	0.00003156515494298075
